,Code,Description,Units,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001-02,2002-03,2003-04,2004-05,2005-06,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,201516,201617,201718,201819,201920,202021,202122,RSE indicator(b),% change since 201819,sig(c),trend since 201819(d),Unnamed: 59,reliability of 3 year percent relative SE
71,46,,p,4.0,4.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,+101,yes,k,, 
72,4603,,p,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,û,+62,,,,û
73,4604,,p,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,û,+28,,,, 
74,4605,,p,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,û,+289,,,,û
75,4607,,p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,û,+98,,,,û
76,51,,p,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,û,-42,,,,û
77,55,,p,13.0,15.0,18.0,20.0,22.0,24.0,26.0,27.0,28.0,29.0,28.0,29.0,29.0,29.0,30.0,32.0,33.0,32.0,31.0,31.0,30.0,32.0,37.0,36.0,35.0,32.0,35.0,37.0,36.0,37.0,37.0,35.0,36.0,36.0,40.0,42.0,43.0,43.0,44.0,43.0,42.0,38.0,37.0,38.0,35.0,36.0,34.0,40.0,31.0,üü,-15,yes,,,üüü
78,5502,,p,3.0,4.0,4.0,5.0,5.0,6.0,6.0,7.0,7.0,8.0,7.0,7.0,8.0,9.0,9.0,9.0,9.0,8.0,7.0,8.0,7.0,8.0,9.0,11.0,13.0,10.0,11.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,12.0,12.0,12.0,13.0,13.0,11.0,10.0,9.0,11.0,9.0,9.0,9.0,10.0,8.0,ü,-17,,,,ü
79,5505,,p,10.0,12.0,14.0,15.0,17.0,18.0,19.0,20.0,21.0,21.0,21.0,22.0,21.0,21.0,21.0,23.0,24.0,24.0,24.0,23.0,22.0,24.0,28.0,25.0,22.0,22.0,24.0,28.0,27.0,28.0,28.0,26.0,27.0,27.0,30.0,31.0,32.0,30.0,31.0,31.0,30.0,28.0,28.0,27.0,26.0,27.0,25.0,30.0,23.0,üü,-14,yes,,,üüü
80,58,,p,4.0,5.0,6.0,6.0,7.0,8.0,9.0,10.0,11.0,11.0,11.0,12.0,12.0,13.0,13.0,16.0,17.0,17.0,18.0,19.0,21.0,22.0,19.0,25.0,24.0,24.0,25.0,31.0,31.0,35.0,33.0,34.0,36.0,37.0,38.0,39.0,39.0,40.0,40.0,40.0,39.0,37.0,38.0,38.0,39.0,36.0,36.0,39.0,37.0,üü,+2,,,,üüü
81,59,,p,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,5.0,7.0,5.0,7.0,7.0,8.0,9.0,10.0,13.0,15.0,20.0,21.0,21.0,20.0,23.0,24.0,25.0,26.0,26.0,27.0,26.0,25.0,27.0,28.0,28.0,30.0,32.0,30.0,31.0,31.0,32.0,34.0,32.0,37.0,34.0,29.0,ü,-12,,m,,üü
82,5903,,p,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,5.0,6.0,5.0,6.0,6.0,7.0,8.0,9.0,10.0,9.0,14.0,14.0,14.0,15.0,18.0,18.0,19.0,20.0,20.0,21.0,20.0,19.0,20.0,19.0,21.0,21.0,23.0,21.0,21.0,21.0,21.0,20.0,19.0,22.0,20.0,20.0,ü,+1,,,,üü
83,5904,,p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,6.0,7.0,7.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,8.0,9.0,9.0,9.0,10.0,11.0,11.0,14.0,13.0,15.0,14.0,9.0,,-31,yes,m,,ü
84,62,,p,2.0,3.0,3.0,4.0,5.0,5.0,5.0,6.0,6.0,7.0,6.0,7.0,7.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,ü,-2,,,,üü
85,66,,p,2.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0,5.0,11.0,5.0,4.0,4.0,5.0,6.0,7.0,8.0,8.0,8.0,9.0,9.0,9.0,10.0,10.0,11.0,13.0,13.0,14.0,12.0,12.0,11.0,11.0,12.0,11.0,12.0,12.0,ü,+2,,,,üü
86,71,,p,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,7.0,6.0,5.0,6.0,5.0,6.0,6.0,7.0,7.0,7.0,6.0,6.0,5.0,6.0,7.0,7.0,7.0,6.0,6.0,6.0,5.0,5.0,4.0,5.0,6.0,6.0,5.0,5.0,,-12,,,,ü
87,74,,p,7.0,9.0,11.0,13.0,15.0,18.0,19.0,21.0,22.0,23.0,26.0,25.0,29.0,31.0,32.0,34.0,39.0,39.0,39.0,41.0,40.0,41.0,50.0,51.0,48.0,48.0,53.0,51.0,51.0,58.0,57.0,62.0,62.0,64.0,70.0,73.0,75.0,81.0,86.0,89.0,89.0,82.0,81.0,84.0,83.0,89.0,91.0,95.0,86.0,üü,-4,,,,üüü
88,77,,p,1.0,1.0,1.0,2.0,2.0,3.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,7.0,7.0,7.0,12.0,10.0,10.0,9.0,8.0,12.0,12.0,11.0,13.0,11.0,10.0,11.0,11.0,11.0,10.0,10.0,13.0,13.0,12.0,9.0,9.0,13.0,11.0,10.0,10.0,11.0,8.0,,-17,,,,ü
89,7703,,p,1.0,1.0,1.0,2.0,1.0,2.0,3.0,4.0,3.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,7.0,7.0,7.0,10.0,9.0,9.0,8.0,7.0,11.0,10.0,10.0,11.0,9.0,9.0,10.0,9.0,9.0,8.0,7.0,11.0,11.0,10.0,7.0,7.0,10.0,8.0,8.0,8.0,8.0,6.0,,-27,,,,ü
90,7704,,p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,,+41,,,, 
91,78,,p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,û,+506,yes,k,,û
92,79,,p,4.0,4.0,5.0,6.0,6.0,7.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0,7.0,7.0,8.0,8.0,10.0,10.0,11.0,10.0,11.0,14.0,15.0,14.0,13.0,15.0,15.0,16.0,18.0,18.0,18.0,19.0,20.0,21.0,23.0,24.0,23.0,25.0,26.0,26.0,24.0,24.0,23.0,27.0,25.0,25.0,31.0,25.0,üü,+1,,,,üüü
93,80,,p,3.0,3.0,4.0,4.0,6.0,6.0,6.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0,5.0,6.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,,+18,,,,ü
94,83,,p,1.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,6.0,6.0,7.0,7.0,8.0,8.0,8.0,7.0,8.0,16.0,18.0,12.0,12.0,9.0,10.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,10.0,11.0,12.0,12.0,11.0,12.0,12.0,ü,+2,,,,üü
95,8302,,p,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,13.0,15.0,9.0,8.0,5.0,6.0,5.0,5.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,5.0,7.0,7.0,ü,+8,,,,üü
96,8303,,p,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,6.0,5.0,5.0,5.0,5.0,ü,-5,,,,üü
97,84,,p,2.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,6.0,7.0,7.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,9.0,9.0,9.0,10.0,10.0,10.0,11.0,10.0,16.0,15.0,19.0,18.0,19.0,19.0,20.0,21.0,21.0,22.0,21.0,21.0,20.0,20.0,22.0,23.0,21.0,23.0,23.0,23.0,ü,+9,,,,üü
98,85,,p,1.0,1.0,2.0,3.0,4.0,4.0,5.0,5.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,9.0,10.0,10.0,11.0,11.0,11.0,9.0,9.0,9.0,9.0,9.0,8.0,7.0,8.0,8.0,7.0,8.0,8.0,8.0,9.0,10.0,10.0,9.0,10.0,11.0,11.0,11.0,10.0,11.0,13.0,12.0,13.0,13.0,ü,-3,,,,üü
99,89,,p,2.0,3.0,4.0,6.0,7.0,8.0,10.0,11.0,13.0,14.0,15.0,17.0,19.0,22.0,24.0,29.0,32.0,35.0,39.0,45.0,48.0,45.0,47.0,53.0,56.0,57.0,65.0,65.0,71.0,70.0,69.0,67.0,65.0,67.0,68.0,73.0,78.0,80.0,86.0,92.0,91.0,91.0,93.0,95.0,105.0,117.0,111.0,121.0,114.0,üü,-3,,,,üüü
100,8901,,p,0.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,4.0,5.0,5.0,6.0,7.0,7.0,9.0,11.0,11.0,13.0,16.0,16.0,14.0,19.0,23.0,25.0,24.0,30.0,38.0,42.0,44.0,42.0,39.0,38.0,38.0,36.0,39.0,41.0,42.0,45.0,46.0,44.0,43.0,45.0,42.0,53.0,58.0,54.0,54.0,57.0,ü,-2,,,,üü
101,8902,,p,2.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,14.0,15.0,17.0,19.0,21.0,24.0,26.0,29.0,31.0,32.0,28.0,30.0,30.0,33.0,35.0,27.0,29.0,26.0,27.0,27.0,27.0,29.0,32.0,34.0,37.0,38.0,40.0,47.0,47.0,48.0,48.0,54.0,52.0,59.0,56.0,67.0,57.0,üü,-3,,,,üüü
102,93,,p,1.0,1.0,1.0,1.0,2.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,6.0,6.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,9.0,9.0,9.0,8.0,8.0,10.0,7.0,7.0,8.0,8.0,7.0,7.0,8.0,10.0,9.0,11.0,12.0,12.0,13.0,13.0,13.0,12.0,12.0,12.0,14.0,14.0,15.0,16.0,ü,+12,,,,üü
103,9301,,p,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,,+34,,k,,ü
104,9302,,p,1.0,1.0,1.0,1.0,2.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,6.0,6.0,7.0,7.0,7.0,7.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0,6.0,6.0,5.0,5.0,6.0,8.0,7.0,9.0,9.0,9.0,10.0,10.0,11.0,10.0,10.0,10.0,12.0,12.0,12.0,13.0,ü,+9,,,,üü
105,94,,p,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,û,+65,,,, 
106,95,,p,1.0,1.0,2.0,4.0,5.0,7.0,8.0,10.0,11.0,13.0,17.0,16.0,18.0,22.0,24.0,32.0,37.0,36.0,44.0,57.0,55.0,65.0,61.0,60.0,67.0,68.0,58.0,56.0,57.0,61.0,61.0,61.0,62.0,65.0,61.0,61.0,64.0,63.0,63.0,64.0,68.0,64.0,64.0,79.0,73.0,73.0,81.0,69.0,56.0,ü,-23,yes,m,,üü
107,9501,,p,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,û,-43,,m,, 
108,9502,,p,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,5.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,7.0,6.0,7.0,8.0,8.0,10.0,9.0,10.0,13.0,14.0,11.0,,+6,,,,ü
109,9503,,p,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,6.0,6.0,7.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,7.0,8.0,7.0,7.0,8.0,8.0,9.0,11.0,10.0,10.0,9.0,13.0,10.0,10.0,9.0,7.0,,-33,yes,m,,ü
110,9504,,p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,,+1,,,,ü
111,9505,,p,1.0,1.0,1.0,3.0,3.0,4.0,5.0,7.0,8.0,9.0,12.0,11.0,13.0,15.0,17.0,23.0,27.0,26.0,31.0,41.0,40.0,46.0,44.0,43.0,48.0,48.0,42.0,41.0,41.0,45.0,44.0,44.0,47.0,49.0,43.0,44.0,47.0,44.0,43.0,45.0,46.0,43.0,43.0,56.0,48.0,48.0,53.0,43.0,35.0,ü,-27,yes,m,,üü
112,9506,,p,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,û,-49,,,,û
113,100123,Fish,p,14.0,16.0,18.0,21.0,24.0,28.0,32.0,35.0,36.0,41.0,41.0,45.0,51.0,54.0,59.0,64.0,68.0,68.0,70.0,74.0,73.0,75.0,78.0,77.0,79.0,83.0,81.0,93.0,93.0,94.0,99.0,104.0,111.0,116.0,115.0,117.0,117.0,120.0,124.0,129.0,129.0,135.0,132.0,129.0,137.0,150.0,146.0,169.0,144.0,üü,-4,,,,üüü
114,102,,p,5.0,6.0,7.0,7.0,9.0,9.0,11.0,11.0,11.0,12.0,12.0,13.0,15.0,16.0,17.0,18.0,19.0,21.0,18.0,18.0,19.0,18.0,20.0,18.0,19.0,19.0,19.0,21.0,20.0,17.0,16.0,16.0,17.0,17.0,18.0,16.0,16.0,14.0,18.0,16.0,17.0,16.0,15.0,13.0,16.0,16.0,16.0,21.0,19.0,,+23,,,,ü
115,10201,,p,4.0,4.0,4.0,5.0,6.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,10.0,10.0,11.0,11.0,11.0,12.0,10.0,11.0,11.0,10.0,10.0,9.0,10.0,10.0,10.0,12.0,11.0,11.0,12.0,12.0,13.0,13.0,13.0,11.0,13.0,11.0,13.0,13.0,13.0,12.0,12.0,11.0,13.0,13.0,14.0,17.0,15.0,ü,+15,,,,ü
116,10202,,p,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,6.0,6.0,6.0,7.0,8.0,9.0,8.0,7.0,8.0,8.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,6.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,3.0,5.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,5.0,û,+60,,,, 
117,106,,p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,,-29,,,,ü
118,10601,,p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,4.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,,-34,,,, 
119,10602,,p,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,û,+5,,,,û
120,107,,p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,4.0,4.0,5.0,6.0,7.0,7.0,7.0,7.0,8.0,9.0,11.0,11.0,11.0,12.0,12.0,14.0,14.0,16.0,17.0,18.0,16.0,19.0,17.0,22.0,19.0,23.0,23.0,ü,+3,,,,üü
121,10701,,p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6.0,7.0,7.0,9.0,10.0,10.0,9.0,10.0,11.0,12.0,13.0,15.0,16.0,17.0,15.0,18.0,16.0,21.0,17.0,22.0,22.0,ü,+4,,,,üü
122,10702,,p,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,û,-10,,,, 
123,10801,,p,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,6.0,7.0,7.0,6.0,7.0,8.0,8.0,9.0,10.0,10.0,10.0,12.0,12.0,11.0,10.0,14.0,11.0,ü,-2,,,,üü
124,11401,,p,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,3.0,2.0,,-40,yes,m,,ü
125,117,,p,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,6.0,8.0,9.0,9.0,10.0,10.0,12.0,14.0,12.0,13.0,13.0,12.0,11.0,12.0,13.0,14.0,14.0,12.0,13.0,14.0,14.0,16.0,13.0,ü,-8,,,,üü
126,11702,,p,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,6.0,6.0,5.0,7.0,9.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,9.0,9.0,7.0,8.0,9.0,9.0,10.0,9.0,,-4,,,,ü
127,11703,,p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,6.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,,-14,,,,ü
128,118,,p,2.0,3.0,3.0,3.0,4.0,5.0,5.0,6.0,7.0,8.0,7.0,7.0,8.0,10.0,9.0,9.0,10.0,8.0,10.0,12.0,13.0,11.0,8.0,8.0,9.0,10.0,7.0,13.0,13.0,12.0,14.0,12.0,13.0,14.0,13.0,15.0,13.0,15.0,13.0,13.0,13.0,16.0,16.0,13.0,14.0,14.0,14.0,15.0,10.0,ü,-31,yes,m,,ü
129,119,,p,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,,+3,,,,ü
130,120,,p,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,7.0,7.0,7.0,8.0,8.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,11.0,12.0,11.0,13.0,14.0,14.0,14.0,13.0,13.0,13.0,14.0,15.0,17.0,16.0,14.0,ü,-10,,,,üü
131,121,,p,2.0,2.0,3.0,4.0,4.0,5.0,6.0,6.0,8.0,8.0,9.0,9.0,10.0,10.0,11.0,12.0,13.0,12.0,13.0,16.0,15.0,11.0,10.0,11.0,12.0,11.0,12.0,16.0,17.0,21.0,23.0,25.0,27.0,28.0,29.0,28.0,31.0,33.0,33.0,35.0,32.0,35.0,34.0,34.0,37.0,41.0,43.0,48.0,41.0,üü,-1,,,,üüü
132,123,,p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,9.0,11.0,11.0,12.0,11.0,10.0,5.0,5.0,4.0,4.0,6.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,6.0,6.0,4.0,9.0,6.0,,+2,,,, 
133,12304,,p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,û,+31,,,,û
134,12305,,p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,8.0,10.0,10.0,11.0,10.0,9.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,5.0,6.0,3.0,8.0,5.0,,-3,,,, 
135,12901,Eggs,p,11.0,11.0,13.0,14.0,14.0,16.0,18.0,19.0,19.0,18.0,19.0,19.0,19.0,19.0,18.0,16.0,18.0,18.0,17.0,16.0,16.0,16.0,17.0,16.0,16.0,16.0,16.0,17.0,17.0,18.0,18.0,19.0,19.0,23.0,26.0,27.0,28.0,28.0,30.0,31.0,30.0,28.0,28.0,29.0,30.0,32.0,32.0,34.0,31.0,üü,-3,,,,üüü
